x,y
12.318388,-0.12675695
12.318329,-0.12654361
12.318275,-0.12665008
12.318474,-0.12667762
12.318493,-0.12651122
12.318521,-0.12654449
12.318361,-0.12642892
-14.241222,8.221334
-14.241339,8.221076
-14.238788,8.223377
-14.241458,8.221808
-14.241236,8.221533
-14.241218,8.221349
-14.241421,8.22121
-14.241094,8.220995
-14.241284,8.2212925
-14.2407465,8.221699
5.5938168,-7.824572
5.595298,-7.8255806
5.5960107,-7.8249435
5.595143,-7.8256817
5.595676,-7.8258276
5.5849175,-7.8328156
5.600727,-7.8256288
5.601472,-7.825865
5.595379,-7.826231
5.5957804,-7.8252897
15.420234,19.697882
15.420237,19.698227
15.420237,19.69809
15.419966,19.698217
15.420369,19.697977
15.420293,19.69827
15.420257,19.698122
15.420494,19.69805
15.420266,19.698002
15.417269,19.697987
8.278962,8.146189
8.279969,8.1459
8.277484,8.147686
8.280723,8.144803
8.279206,8.146957
8.267977,8.160584
8.271741,8.155363
8.272568,8.155545
8.272041,8.152575
8.25877,8.168886
14.218619,5.6274743
14.217364,5.6211553
14.217226,5.6294727
14.204327,5.6416698
14.21919,5.627639
14.2181015,5.6298275
14.218413,5.6305842
14.218584,5.6296473
14.218458,5.627159
14.219522,5.6267433
18.94163,-5.924419
18.941965,-5.924532
18.941435,-5.924677
18.941513,-5.924644
18.941566,-5.9249835
18.942005,-5.925026
18.941748,-5.924495
18.941317,-5.925484
18.941591,-5.9248443
18.941713,-5.924445
-9.872269,-1.4855845
-9.872484,-1.4853653
-9.873301,-1.4841386
-9.872417,-1.4853019
-9.872445,-1.4858415
-9.872301,-1.4854534
-9.872346,-1.4854633
-9.871956,-1.4854656
-9.872298,-1.4854586
-9.871954,-1.4853674
-12.076575,10.482759
-12.076991,10.482705
-12.077322,10.482079
-12.077865,10.482995
-12.07708,10.482446
-12.077187,10.482598
-12.077151,10.482583
-12.077197,10.482518
-12.077196,10.482586
-12.077443,10.482547
-3.5785336,-9.293268
-3.5778954,-9.2935295
-3.5784938,-9.293384
-3.578063,-9.2935505
-3.5789785,-9.292906
-3.5804737,-9.292238
-3.5790474,-9.293104
-3.5784307,-9.293296
-3.5789323,-9.292711
-3.5789516,-9.293212
0.1559466,-7.1712055
0.15525155,-7.170531
0.15691957,-7.1719756
0.1589269,-7.1724267
0.15716657,-7.1717615
0.15730189,-7.171348
0.15743423,-7.1717887
0.15705866,-7.1717434
0.15667163,-7.17221
0.15674753,-7.171257
-7.771819,23.24194
-7.7717905,23.24188
-7.771914,23.241983
-7.7718964,23.241968
-7.7717,23.241846
-7.772268,23.242062
-7.771888,23.241959
-7.771883,23.241997
-7.771947,23.241991
-7.7719626,23.24204
7.534388,-7.563036
7.536232,-7.561824
7.533961,-7.563121
7.534127,-7.5632234
7.5339713,-7.5627875
7.534326,-7.5634108
7.5348654,-7.5632544
7.5343213,-7.5629807
7.5336375,-7.563685
7.534401,-7.5624332
9.7835,0.9434864
9.796545,0.9651194
9.797032,0.96399814
9.784117,0.97785527
9.794788,0.9670638
9.796517,0.9672859
9.796735,0.96344465
9.796932,0.9644012
9.796957,0.9662804
9.796368,0.96480274
-7.3070865,-1.7814687
-7.3069487,-1.7814093
-7.3075294,-1.7815417
-7.3073454,-1.7815135
-7.307163,-1.7814481
-7.306535,-1.7820833
-7.3072186,-1.7829913
-7.3075843,-1.7817701
-7.3077855,-1.7820828
-7.30744,-1.7821503
21.985474,7.729456
21.985119,7.730879
21.984735,7.731159
21.984795,7.7309995
21.98467,7.731078
21.984432,7.7304215
21.985138,7.731207
21.98465,7.731181
21.98371,7.730926
21.984953,7.7307777
14.230473,-12.282961
14.230933,-12.282487
14.230545,-12.282751
14.2305155,-12.284821
14.230478,-12.283161
14.230656,-12.282609
14.230419,-12.284872
14.230486,-12.281963
14.230522,-12.282896
14.2302475,-12.284168
-6.996182,1.7793266
-6.9915924,1.7806208
-6.9973974,1.7799797
-6.996199,1.7800226
-6.9958835,1.7800314
-6.9986677,1.7802588
-6.99578,1.7805481
-6.9954314,1.782054
-6.9959517,1.7804085
-6.996217,1.7799824
14.520207,-9.196085
14.518684,-9.195309
14.519051,-9.195339
14.519042,-9.195478
14.519111,-9.195584
14.519205,-9.195837
14.519068,-9.195533
14.519488,-9.195709
14.519041,-9.195593
14.51913,-9.195585
24.942661,-1.1156809
24.942543,-1.1159959
24.942644,-1.1159194
24.943045,-1.1162984
24.94264,-1.1159731
24.942944,-1.1159848
24.94265,-1.116201
24.942768,-1.1160301
24.942755,-1.1158073
24.942469,-1.115963
-5.7175417,-9.173476
-5.7229424,-9.201664
-5.726792,-9.192833
-5.7276998,-9.199055
-5.7453237,-9.166344
-5.727669,-9.19618
-5.728186,-9.187134
-5.7273426,-9.1945715
-5.7286105,-9.187969
-5.727255,-9.19518
-6.1757727,22.7003
-6.1757646,22.70166
-6.175726,22.70046
-6.1757236,22.70057
-6.175682,22.70058
-6.1757455,22.700937
-6.175767,22.700642
-6.1757393,22.700657
-6.176201,22.701458
-6.175739,22.7006
2.598777,-9.645359
2.5988088,-9.645153
2.5991085,-9.6453705
2.5983982,-9.64539
2.5988743,-9.644336
2.5981574,-9.644951
2.5992734,-9.644884
2.5986533,-9.644962
2.5989923,-9.644893
2.5988507,-9.644981
5.409363,-14.1795
5.4091563,-14.180387
5.4091,-14.179796
5.4092445,-14.179788
5.410435,-14.180107
5.409159,-14.18023
5.409343,-14.179438
5.4092107,-14.179653
5.409268,-14.179331
5.409672,-14.178975
19.707016,-7.4750915
19.707079,-7.4752545
19.70684,-7.4752884
19.707014,-7.4753237
19.705683,-7.474838
19.706848,-7.4751124
19.706892,-7.4751415
19.706816,-7.475222
19.706818,-7.475225
19.706987,-7.4753833
-12.546284,3.9220726
-12.544865,3.9239485
-12.544597,3.9236062
-12.544446,3.9236758
-12.544257,3.9238276
-12.546905,3.9234548
-12.548677,3.9238317
-12.545856,3.9241734
-12.551405,3.9265501
-12.547709,3.9230902
1.6532859,-14.931788
1.6532838,-14.93159
1.6532958,-14.931546
1.6532167,-14.931532
1.6532828,-14.931733
1.6526698,-14.93339
1.6536188,-14.931469
1.6532686,-14.931805
1.6533061,-14.931552
1.6531582,-14.931737
2.337604,29.162127
2.3376312,29.16234
2.337671,29.162497
2.3376498,29.162384
2.3376245,29.162374
2.337603,29.162159
2.3376555,29.162523
2.3375883,29.162064
2.3384762,29.167416
2.3376014,29.162243
9.596775,15.196318
9.596664,15.196188
9.596735,15.195508
9.598802,15.192558
9.5953045,15.196372
9.597122,15.198321
9.596594,15.200804
9.596066,15.197273
9.5957,15.197297
9.595972,15.197456
-4.7068906,-14.370629
-4.699498,-14.365265
-4.6990013,-14.364666
-4.700655,-14.366024
-4.6986675,-14.364626
-4.70129,-14.365634
-4.6996307,-14.365632
-4.6992307,-14.365302
-4.6925774,-14.358257
-4.699457,-14.365047
2.7356455,-7.228738
2.7296102,-7.229217
2.7304726,-7.228509
2.7292063,-7.2287354
2.730171,-7.2287607
2.7279818,-7.2290807
2.7300906,-7.2285233
2.7290542,-7.2289505
2.729346,-7.228897
2.7303557,-7.228384
-17.87488,-5.25713
-17.874847,-5.257183
-17.874884,-5.2571406
-17.874846,-5.257139
-17.874779,-5.2571297
-17.875097,-5.2571793
-17.874804,-5.2571397
-17.874672,-5.2571692
-17.874796,-5.2571464
-17.874777,-5.257132
-3.772103,4.7553453
-3.7720652,4.7552614
-3.7721877,4.755248
-3.7718835,4.755299
-3.7718694,4.7543154
-3.7719033,4.755231
-3.771852,4.755101
-3.771267,4.7531476
-3.7718976,4.7554164
-3.7719038,4.7550244
24.981503,16.07189
24.981478,16.071873
24.981468,16.071865
24.981474,16.071873
24.981491,16.071934
24.981558,16.07191
24.981575,16.071796
24.981514,16.071878
24.98152,16.071873
24.981478,16.071863
-9.566293,11.810682
-9.566337,11.81073
-9.565548,11.809969
-9.564946,11.80858
-9.56688,11.811313
-9.56665,11.810908
-9.566996,11.811338
-9.566523,11.810574
-9.56689,11.81116
-9.566699,11.811038
18.031189,-0.32687932
18.04139,-0.33909914
18.030352,-0.32549298
18.031384,-0.32722387
18.0317,-0.3276272
18.030775,-0.32623097
18.031456,-0.3275881
18.030434,-0.3258384
18.034184,-0.33201295
18.032364,-0.32712647
14.668866,0.13930583
14.66749,0.13894272
14.667928,0.13864578
14.664958,0.13568853
14.668462,0.13840869
14.661134,0.13316502
14.67024,0.13951844
14.668366,0.13906041
14.668258,0.13833605
14.668759,0.13963464
3.0610461,-0.8443319
3.060017,-0.84326875
3.0614846,-0.8433663
3.0608275,-0.84377223
3.0616934,-0.84473366
3.0609279,-0.84466624
3.0605226,-0.8439729
3.0611439,-0.84417295
3.0607746,-0.8440277
3.0610263,-0.8442508
7.3838224,3.9335012
7.3833003,3.9336874
7.383463,3.933574
7.3837333,3.9346972
7.383242,3.9336305
7.3841777,3.9353569
7.384447,3.9325159
7.382395,3.9306424
7.3835454,3.9335535
7.3834553,3.933738
6.107658,-4.16757
6.108454,-4.1677866
6.1088777,-4.167684
6.1073155,-4.168328
6.108794,-4.1670856
6.1089606,-4.1667295
6.120047,-4.158505
6.108974,-4.1663046
6.111904,-4.164311
6.1080475,-4.1675963
1.5556716,14.130682
1.5547554,14.130413
1.5544417,14.130145
1.555881,14.131178
1.5541985,14.130024
1.552329,14.12876
1.555036,14.130768
1.5304621,14.108139
1.5550488,14.130642
1.5551754,14.130223
11.786649,26.989815
11.786766,26.98986
11.786624,26.98983
11.786646,26.989807
11.786643,26.989826
11.78665,26.989792
11.786643,26.989817
11.786643,26.98979
11.786679,26.989822
11.78665,26.989809
-2.6246202,-12.774452
-2.6246865,-12.773797
-2.6267388,-12.777026
-2.6227636,-12.772454
-2.622977,-12.772486
-2.6296594,-12.77847
-2.6245975,-12.77438
-2.6302671,-12.780144
-2.625736,-12.775219
-2.619251,-12.765625
9.97308,20.314425
9.961629,20.301954
9.966116,20.305386
9.970129,20.310831
9.972449,20.312962
9.971022,20.312185
9.969089,20.311224
9.971308,20.311998
9.970059,20.310757
9.970743,20.311357
-14.166537,6.435872
-14.166694,6.4354396
-14.166472,6.436685
-14.166413,6.4359245
-14.166593,6.435966
-14.166451,6.436046
-14.166626,6.4360647
-14.166544,6.4350677
-14.166552,6.4359365
-14.166611,6.4356995
19.606594,15.6694355
19.608147,15.669457
19.606932,15.669608
19.60576,15.669433
19.606907,15.669361
19.606827,15.669522
19.606554,15.669435
19.60646,15.669442
19.60685,15.669687
19.606674,15.669505
15.955682,6.9630775
15.955089,6.9624
15.955848,6.963094
15.955461,6.963042
15.955927,6.962969
15.955776,6.962833
15.955803,6.962912
15.955652,6.962889
15.95575,6.9629436
15.955383,6.96296
14.066177,13.858368
14.072136,13.870035
14.073582,13.87076
14.072932,13.870212
14.072662,13.869468
14.071199,13.864863
14.073145,13.870438
14.072573,13.869834
14.072713,13.8696375
14.07292,13.8706255
6.7999,-13.43444
6.7994294,-13.434641
6.799678,-13.4345455
6.7998486,-13.434372
6.800002,-13.43404
6.799693,-13.434487
6.802275,-13.438891
6.799621,-13.434312
6.799924,-13.435171
6.8004208,-13.434575
21.659565,2.370701
21.658045,2.3698742
21.657509,2.3700511
21.64922,2.3713908
21.657543,2.3698614
21.655602,2.3708947
21.657598,2.3695524
21.657244,2.3693745
21.657679,2.3695078
21.657755,2.3700466
6.476506,-8.794378
6.4764605,-8.794481
6.4757013,-8.793643
6.4841166,-8.80169
6.4759307,-8.791782
6.4754143,-8.792799
6.474168,-8.793448
6.474472,-8.792857
6.477118,-8.794797
6.4827194,-8.800411
3.979629,23.361694
3.9803517,23.361115
3.9799767,23.362888
3.979543,23.36308
3.9800138,23.362885
3.9773903,23.364866
3.9793751,23.363241
3.9959166,23.347734
3.9816532,23.362745
3.9794488,23.363176
19.728863,6.7299485
19.729029,6.72979
19.729666,6.729272
19.728224,6.7305603
19.728369,6.7302403
19.72885,6.7296963
19.72929,6.728411
19.728868,6.7297387
19.727697,6.7306247
19.728579,6.7301316
13.175996,21.801275
13.176381,21.801247
13.176762,21.801672
13.176877,21.80189
13.176473,21.801176
13.176386,21.80124
13.176819,21.801487
13.176447,21.801352
13.177295,21.801111
13.176218,21.801418
-1.0554848,-9.010599
-1.0553917,-9.0105915
-1.0550561,-9.010296
-1.0552932,-9.010571
-1.0555176,-9.01053
-1.0552737,-9.010602
-1.054937,-9.010344
-1.0554935,-9.010277
-1.0550739,-9.010263
-1.0551614,-9.010439
8.063885,-1.5537294
8.064562,-1.5523933
8.065542,-1.551785
8.064409,-1.5515672
8.064353,-1.5529039
8.065526,-1.5511843
8.064947,-1.5521011
8.065657,-1.5516056
8.065274,-1.5518689
8.063972,-1.5533953
0.6324745,-12.237793
0.627664,-12.243414
0.6312485,-12.23924
0.62910026,-12.242385
0.62889224,-12.241906
0.62763864,-12.24328
0.6286812,-12.241923
0.6384437,-12.232179
0.6460001,-12.224376
0.62994695,-12.2406025
4.6940336,10.65131
4.6891356,10.660206
4.6932,10.65189
4.6938424,10.653195
4.694453,10.652254
4.693645,10.65081
4.693316,10.653591
4.6928263,10.65192
4.693931,10.652167
4.6933284,10.651573
-9.580693,16.562151
-9.580623,16.56253
-9.580374,16.563152
-9.580603,16.562004
-9.580179,16.5632
-9.580422,16.562408
-9.580563,16.561836
-9.580649,16.561895
-9.580434,16.560507
-9.5810585,16.559666
17.845684,4.9527893
17.84363,4.9528565
17.843073,4.952874
17.834642,4.952964
17.836866,4.953953
17.846424,4.9531713
17.84181,4.952584
17.84183,4.9529314
17.842077,4.9527183
17.84442,4.95296
3.1421623,-6.1084304
3.1436622,-6.10962
3.1451619,-6.110496
3.1442773,-6.1107054
3.1442113,-6.1088443
3.1432064,-6.1095185
3.1451306,-6.1125016
3.1455526,-6.108368
3.139195,-6.1079564
3.1443121,-6.1103063
14.824337,-1.540308
14.819555,-1.5467439
14.823891,-1.5402699
14.82263,-1.5430578
14.824998,-1.5394896
14.8241625,-1.540617
14.82365,-1.5417113
14.822145,-1.5428239
14.821987,-1.5430039
14.8220005,-1.5429665
6.031315,-2.509845
6.0246487,-2.506353
6.0323853,-2.510217
6.0318513,-2.5109189
6.031863,-2.5098417
6.0282545,-2.5095494
6.031992,-2.5112717
6.0276256,-2.509589
6.032526,-2.511409
6.025914,-2.505048
1.4230813,16.205715
1.4327109,16.19553
1.4347119,16.181608
1.4339739,16.197313
1.4326581,16.197168
1.4328808,16.19622
1.4333107,16.197239
1.4335247,16.197025
1.433487,16.197144
1.4334173,16.195524
14.754129,-4.8126583
14.752918,-4.81231
14.7537,-4.812925
14.752958,-4.8124433
14.751979,-4.81411
14.753445,-4.8114963
14.758414,-4.8149233
14.753551,-4.8128486
14.754257,-4.812723
14.754402,-4.812867
17.688028,10.128872
17.688643,10.128509
17.687786,10.128595
17.687544,10.128116
17.687832,10.128733
17.688065,10.126836
17.687683,10.1287985
17.687504,10.12844
17.687328,10.128586
17.687788,10.128588
19.817114,-2.8660634
19.817158,-2.866342
19.81739,-2.8657696
19.811857,-2.8700924
19.817,-2.8664591
19.817738,-2.8668878
19.816862,-2.866434
19.817188,-2.86648
19.817118,-2.8665967
19.816881,-2.8668153
10.138039,16.928637
10.13911,16.92841
10.138837,16.928205
10.138842,16.9285
10.138865,16.928604
10.137214,16.932657
10.138735,16.928589
10.138797,16.929018
10.138725,16.92867
10.139003,16.928734
7.675781,1.0123616
7.706382,1.0431117
7.7065525,1.0420742
7.7060485,1.0418764
7.706617,1.0427452
7.7058287,1.0421195
7.7059984,1.0424074
7.7072425,1.043151
7.7057433,1.0426621
7.7065706,1.0424553
-4.1766715,16.090292
-4.179482,16.09802
-4.1792545,16.097847
-4.180674,16.10001
-4.1804943,16.09992
-4.1808515,16.100006
-4.1798167,16.099087
-4.181029,16.1005
-4.1844497,16.107895
-4.176972,16.097391
-12.214284,1.8486776
-12.215263,1.8523687
-12.215174,1.8518269
-12.215523,1.8522319
-12.2162075,1.8524718
-12.215531,1.8516412
-12.215875,1.8520062
-12.215856,1.8523686
-12.217051,1.8519331
-12.215581,1.8523864
7.557326,10.3222
7.55731,10.322279
7.558657,10.323502
7.5584097,10.321708
7.5576143,10.321585
7.5588536,10.32169
7.5574317,10.322624
7.558809,10.321424
