x,y
-0.0014999845578516672,0.010866466993096471
-0.0014999848902170082,0.010866467587322175
-0.0014999848955194013,0.01086646759733998
-0.0014999848971240834,0.01086646760084235
-0.0014999848865164848,0.01086646758420147
-0.0014999845578516672,0.010866466993096471
-0.001499984556149746,0.01086646699002995
-0.00149998487976054,0.010866467572257305
-0.0014999844716326088,0.010866466840006053
-0.0014999845580027972,0.010866466994672483
-0.004888562328966191,0.01376900387571361
-0.004888561993197008,0.013769003275354862
-0.0048885607591099755,0.013769001066571447
-0.004888562318509723,0.01376900386064874
-0.004888562328966191,0.01376900387571361
-0.004888562318509723,0.01376900386064874
-0.0048885623307220035,0.01376900388079199
-0.00488856117754499,0.01376900181279493
-0.0048885623307220035,0.01376900388079199
-0.004888561993197008,0.013769003275354862
-0.00023925560401362854,0.011299918554963989
-0.0002392553708279529,0.01129991813520428
-0.00023925627164819596,0.011299919749456279
-0.00023925628240692494,0.011299919767673172
-0.0002392554554962201,0.011299918286804187
-0.00023925611742782772,0.011299919472440597
-0.00023925528615968572,0.011299917983604371
-0.00023925611241930287,0.011299919462805185
-0.00023925611241930287,0.011299919462805185
-0.00023925565610440034,0.011299918645871562
0.006551696332021466,0.011215583659878688
0.006551696404880169,0.011215583527894023
0.006551696321413866,0.011215583676519567
0.00655169831650997,0.011215580105493103
0.006551696321413866,0.011215583676519567
0.006551696332021466,0.011215583659878688
0.006551696325265521,0.01121558367182285
0.006551697072014781,0.011215582333493892
0.006551696332021466,0.011215583659878688
0.0065516969890484335,0.011215582482027277
0.00030525908319033564,0.02067045832182652
0.0003052592597306267,0.020670458008118866
0.00030525908319033564,0.02067045832182652
0.0003052589384206949,0.020670458587140016
0.00030525907978649246,0.02067045832795956
0.0003052589027462454,0.020670458641759374
0.0003052589238103126,0.020670458610053625
0.00030525891335384355,0.020670458625118494
0.00030525909924587795,0.02067045829975618
0.00030525906728034357,0.020670458348485205
0.0038471628090279673,0.016203899101420435
0.0038471636548075075,0.016203897589718123
0.003847162821240247,0.016203899081277184
