x,y,id
11.64613,2.497426,379
11.067404,-3.005103,380
11.067438,-3.0056732,381
11.067588,-3.0065176,382
11.068492,-3.0058904,383
11.068637,-3.0056477,384
11.067408,-3.0138617,385
11.067381,-3.006692,386
11.066186,-3.0134637,387
11.065796,-3.01419,388
11.065854,-3.0137854,389
-9.345776,17.799305,390
-9.345618,17.798672,391
-9.345725,17.798784,392
-9.345732,17.799248,393
-9.3459425,17.79867,394
-9.345743,17.798798,395
-9.345722,17.7987,396
-9.345712,17.798958,397
-9.345772,17.798779,398
-9.345695,17.798834,399
13.657258,17.269884,400
13.657707,17.27058,401
13.655369,17.26898,402
13.656309,17.270548,403
13.660831,17.27591,404
13.656478,17.27042,405
13.656098,17.27098,406
13.656581,17.270731,407
13.6567135,17.27086,408
13.656331,17.27064,409
3.7821772,-0.15621136,410
3.7629774,-0.17516421,411
3.7793283,-0.15947913,412
3.7800057,-0.15868825,413
3.7821443,-0.15568906,414
3.7857478,-0.15301864,415
3.7933056,-0.14536983,416
3.7800102,-0.15852724,417
3.7912624,-0.14690867,418
3.7794719,-0.15818913,419
-5.3216367,10.004079,420
-5.324593,10.004453,421
-5.323123,10.005037,422
-5.325852,10.004856,423
-5.32455,10.005134,424
-5.3251944,10.004484,425
-5.326809,10.0054245,426
-5.3247027,10.005635,427
-5.3237267,10.005172,428
-5.3238516,10.0051,429
6.9631176,-14.843623,430
6.9624925,-14.844967,431
6.9624867,-14.843924,432
6.962953,-14.844813,433
6.9919257,-14.871599,434
6.962438,-14.84193,435
6.9633574,-14.843921,436
6.962328,-14.844554,437
6.9632263,-14.844193,438
6.958594,-14.84132,439
16.635244,13.352002,440
16.629232,13.354939,441
16.632008,13.354011,442
16.632254,13.354227,443
16.631275,13.352616,444
16.631779,13.353287,445
16.634449,13.352483,446
16.634455,13.352575,447
16.63244,13.353505,448
16.632298,13.354443,449
-10.6166,-9.590861,450
-10.615816,-9.590573,451
-10.615718,-9.590527,452
-10.615765,-9.596477,453
-10.6157675,-9.591279,454
-10.615791,-9.590883,455
-10.615869,-9.59143,456
-10.61577,-9.590664,457
-10.616068,-9.591669,458
-10.615809,-9.591474,459
13.237013,5.894339,460
13.236278,5.89275,461
13.23626,5.8943076,462
13.221397,5.9157476,463
13.235968,5.8943114,464
13.233891,5.9019275,465
13.234788,5.896583,466
13.233285,5.8975925,467
13.236526,5.8966894,468
13.236453,5.8987765,469
4.4398794,19.375021,470
4.4402385,19.375483,471
4.437826,19.379135,472
4.439822,19.375069,473
4.4403286,19.375402,474
4.440481,19.375305,475
4.4396415,19.375261,476
4.43978,19.375362,477
4.4396925,19.375349,478
4.439935,19.37528,479
-6.9813156,-3.3009226,480
-6.987709,-3.304537,481
-6.983779,-3.301005,482
-6.984013,-3.301638,483
-6.981105,-3.3024096,484
-6.983711,-3.3014812,485
-6.9831243,-3.3001282,486
-6.98362,-3.3010478,487
-6.983032,-3.3003752,488
-6.983161,-3.3011448,489
1.3305523,3.8763654,490
1.3342328,3.8766217,491
1.3300042,3.8762786,492
1.3301536,3.8762217,493
1.3304023,3.8757334,494
1.330184,3.8763816,495
1.3373603,3.8829072,496
1.3310597,3.876561,497
1.3305007,3.876319,498
1.3306079,3.8761582,499
26.075666,-1.0696055,500
26.075575,-1.069611,501
26.075697,-1.0695659,502
26.07576,-1.0696105,503
26.075668,-1.0696744,504
26.075615,-1.0697105,505
26.075748,-1.0696181,506
26.075748,-1.0696312,507
26.07576,-1.0695947,508
26.075666,-1.0696288,509
10.5807295,18.62941,510
10.606957,18.600468,511
10.590742,18.627865,512
10.591659,18.625992,513
10.591514,18.626356,514
10.591808,18.625372,515
10.591653,18.625105,516
10.589909,18.62715,517
10.592223,18.624372,518
10.591368,18.625732,519
-11.520246,-2.413255,520
-11.523781,-2.4214175,521
-11.5233965,-2.4208891,522
-11.5234995,-2.4213028,523
-11.524266,-2.422024,524
-11.52366,-2.4209445,525
-11.523969,-2.4208148,526
-11.524141,-2.4218976,527
-11.524229,-2.4219499,528
-11.523407,-2.4207165,529
17.368824,22.510748,530
17.371239,22.50843,531
17.361942,22.517424,532
17.375652,22.503584,533
17.391827,22.487803,534
17.371508,22.507826,535
17.375626,22.503597,536
17.387316,22.492151,537
17.37111,22.508064,538
17.36812,22.51108,539
-11.120077,3.7171435,540
-11.120223,3.7167325,541
-11.120636,3.7170715,542
-11.120241,3.717093,543
-11.120303,3.7167823,544
-11.120214,3.7169223,545
-11.120426,3.7183692,546
-11.120306,3.716876,547
-11.1201515,3.7169294,548
-11.120544,3.7171972,549
-1.4303205,10.173792,550
-1.4243902,10.171727,551
-1.4246991,10.172277,552
-1.4242036,10.171066,553
-1.4272171,10.172594,554
-1.4316311,10.174777,555
-1.4252551,10.172003,556
-1.4253237,10.1719675,557
-1.4238542,10.171541,558
-1.4239764,10.171511,559
8.499385,7.6185575,560
8.498594,7.618756,561
8.496522,7.6191673,562
8.499166,7.6183925,563
8.497164,7.619427,564
8.475254,7.623158,565
8.488671,7.621364,566
8.480397,7.62846,567
8.488689,7.621781,568
8.475759,7.6215606,569
15.446667,4.6477237,570
15.44629,4.647953,571
15.4465685,4.6478496,572
15.446563,4.648279,573
15.446722,4.647888,574
15.446819,4.6480536,575
15.446785,4.6480155,576
15.4466915,4.6478915,577
15.446608,4.647985,578
15.445411,4.648049,579
-3.8930926,10.340877,580
-3.893387,10.341069,581
-3.8953989,10.348034,582
-3.8924863,10.340215,583
-3.886259,10.333537,584
-3.8926067,10.340185,585
-3.8926196,10.340123,586
-3.8912034,10.339136,587
-3.8922255,10.339093,588
-3.8927722,10.340686,589
-2.1737325,1.7231408,590
-2.1744583,1.724386,591
-2.1755183,1.723067,592
-2.1750422,1.7242327,593
-2.1753795,1.7238121,594
-2.1746442,1.7238182,595
-2.1739964,1.7242981,596
-2.1751187,1.723963,597
-2.174912,1.7237974,598
-2.1749341,1.723558,599
1.2860621,-5.5117617,600
1.2853931,-5.5117493,601
1.2864393,-5.512313,602
1.2857627,-5.512225,603
1.2867638,-5.5117736,604
1.2857332,-5.511691,605
1.2838423,-5.51177,606
1.2852544,-5.511774,607
1.2850264,-5.512164,608
1.2871948,-5.5122304,609
-2.649451,3.5357804,610
-2.6505277,3.538593,611
-2.649299,3.5349276,612
-2.6503472,3.5380409,613
-2.6482468,3.536836,614
-2.6482801,3.5345998,615
-2.649491,3.5376074,616
-2.6500504,3.5380979,617
-2.6496873,3.5377626,618
-2.649519,3.537515,619
-6.017003,7.6112633,620
-6.017645,7.6108785,621
-6.0191774,7.611559,622
-6.018515,7.6110573,623
-6.0186076,7.6110277,624
-6.01914,7.6110816,625
-6.0184135,7.611318,626
-6.018535,7.6110024,627
-6.0182333,7.6110477,628
-6.018209,7.611606,629
17.087284,-16.466917,630
17.087788,-16.467278,631
17.087479,-16.467087,632
17.087301,-16.46696,633
17.087343,-16.466919,634
17.087315,-16.466915,635
17.087286,-16.467,636
17.087341,-16.466951,637
17.08733,-16.466969,638
17.087255,-16.466661,639
-1.2896907,23.68153,640
-1.2894219,23.6818,641
-1.2893884,23.681772,642
-1.289866,23.682743,643
-1.282998,23.668734,644
-1.2891102,23.681406,645
-1.2891415,23.681456,646
-1.2892884,23.681587,647
-1.2892385,23.681719,648
-1.289411,23.681688,649
18.097353,-1.2588633,650
18.095743,-1.2584176,651
18.097263,-1.2594254,652
18.094824,-1.2574743,653
18.095255,-1.2575384,654
18.09599,-1.2581747,655
18.097223,-1.2591968,656
18.097282,-1.2590861,657
18.0963,-1.2587054,658
18.103264,-1.2647732,659
5.6409225,26.011656,660
5.6410923,26.012686,661
5.6402845,26.009085,662
5.640723,26.011694,663
5.6407094,26.011679,664
5.640936,26.014349,665
5.64108,26.017838,666
5.6407475,26.011864,667
5.640063,26.011503,668
5.6404004,26.013906,669
-0.86367166,-10.753094,670
-0.8526109,-10.744594,671
-0.8654893,-10.755157,672
-0.87886894,-10.7682495,673
-0.86543155,-10.754975,674
-0.865949,-10.754674,675
-0.86611605,-10.755491,676
-0.865942,-10.755126,677
-0.8654591,-10.754858,678
-0.865103,-10.754725,679
11.667661,-8.11766,680
11.667555,-8.117213,681
11.667051,-8.118571,682
11.668091,-8.1188345,683
11.667663,-8.118367,684
11.665063,-8.099182,685
11.667646,-8.118587,686
11.667617,-8.11741,687
11.667487,-8.117258,688
11.667774,-8.11822,689
-12.463063,-7.872221,690
-12.4628,-7.8720064,691
-12.462933,-7.8720465,692
-12.46291,-7.8721447,693
-12.462584,-7.871942,694
-12.46298,-7.8721423,695
-12.463092,-7.87214,696
-12.46211,-7.871468,697
-12.463017,-7.8721213,698
-12.46309,-7.872113,699
7.472848,-13.38756,700
7.4370685,-13.414468,701
7.4734325,-13.3871155,702
7.4729357,-13.387855,703
7.4731083,-13.387056,704
7.4728584,-13.387037,705
7.4810185,-13.38279,706
7.494444,-13.365881,707
7.472377,-13.387467,708
7.473077,-13.386832,709
4.344457,7.5901594,710
4.347855,7.5942864,711
4.3461185,7.5896764,712
4.3473363,7.593908,713
4.3478894,7.590791,714
4.3485293,7.5902095,715
4.3481765,7.592498,716
4.3473654,7.5930467,717
4.347735,7.592094,718
4.348059,7.591691,719
18.62955,18.058271,720
18.627363,18.058994,721
18.628778,18.059458,722
18.628136,18.059988,723
18.62905,18.05812,724
18.628086,18.059847,725
18.62974,18.059118,726
18.629585,18.0614,727
18.630909,18.058218,728
18.62862,18.059675,729
6.1302824,16.7221,730
6.1292076,16.722824,731
6.130932,16.722013,732
6.1308365,16.722603,733
6.130844,16.722078,734
6.1306396,16.722925,735
6.130499,16.722544,736
6.1306977,16.722628,737
6.1308413,16.722368,738
6.131005,16.722036,739
-3.3909597,17.989367,740
-3.391296,17.99105,741
-3.390766,17.989456,742
-3.390928,17.99125,743
-3.3905926,17.991762,744
-3.387634,17.982082,745
-3.3910446,17.990839,746
-3.3911192,17.990486,747
-3.390891,17.990372,748
-3.3906493,17.990461,749
4.024354,4.8384123,750
4.0246687,4.8387136,751
4.0240746,4.8385787,752
4.023742,4.8382926,753
4.023432,4.838295,754
4.024151,4.8387203,755
4.023552,4.8382225,756
4.023163,4.8379664,757
4.0239205,4.838356,758
4.019636,4.833201,759
2.8456006,-1.6635181,760
2.844321,-1.6632463,761
2.8404322,-1.6568362,762
2.8457592,-1.6660184,763
2.8442507,-1.6631988,764
2.8439093,-1.6630208,765
2.8451376,-1.6646091,766
2.845149,-1.664334,767
2.844189,-1.6634004,768
2.844392,-1.6630335,769
17.720757,16.861893,770
17.720297,16.862041,771
17.719728,16.862913,772
17.724323,16.858084,773
17.70379,16.878021,774
17.722483,16.860407,775
17.719763,16.8616,776
17.721992,16.860876,777
17.722868,16.860065,778
17.74383,16.84118,779
7.807413,16.768084,780
7.806969,16.767517,781
7.807167,16.768187,782
7.8071237,16.767483,783
7.8074665,16.768288,784
7.8073993,16.768217,785
7.8060923,16.768074,786
7.807503,16.768158,787
7.8063674,16.766394,788
7.8075233,16.768251,789
-2.7963147,-8.431267,790
-2.795904,-8.431452,791
-2.7956676,-8.434582,792
-2.7966647,-8.430878,793
-2.7966964,-8.430619,794
-2.7964838,-8.430674,795
-2.7964191,-8.430689,796
-2.796411,-8.429838,797
-2.7963748,-8.430771,798
-2.7964587,-8.43074,799
-0.23371586,3.1787465,800
-0.23536898,3.1778953,801
-0.23398016,3.1793497,802
-0.23336232,3.1788142,803
-0.23366942,3.1786044,804
-0.2340804,3.1790118,805
-0.23514806,3.17806,806
-0.23327751,3.1788847,807
-0.23332554,3.1790576,808
-0.23361342,3.1789188,809
20.011536,8.040804,810
20.0119,8.04026,811
20.01073,8.041951,812
20.012314,8.039877,813
19.998604,8.058459,814
20.010866,8.041529,815
20.011803,8.04054,816
20.01195,8.040314,817
20.010477,8.04192,818
20.010729,8.041677,819
7.205594,6.2590466,820
7.2057843,6.259071,821
7.2049694,6.259259,822
7.2048965,6.2591333,823
7.2058377,6.259401,824
7.204497,6.2586765,825
7.2022195,6.262086,826
7.20512,6.259288,827
7.2046113,6.2593055,828
7.1958494,6.260632,829
25.16284,-4.9754777,830
25.162397,-4.975758,831
25.162567,-4.9757814,832
25.162687,-4.9757786,833
25.163965,-4.975578,834
25.162876,-4.9754643,835
25.161076,-4.9762154,836
25.162415,-4.9757557,837
25.162409,-4.9757442,838
25.162395,-4.9757547,839
13.876778,-9.846578,840
13.877442,-9.847496,841
13.8773155,-9.8475275,842
13.877331,-9.847254,843
13.877347,-9.847191,844
13.877202,-9.847173,845
13.87708,-9.846734,846
13.877054,-9.847328,847
13.87787,-9.847194,848
13.877259,-9.847291,849
-1.5378839,18.498268,850
-1.5369073,18.496683,851
-1.5382285,18.49925,852
-1.5380216,18.49779,853
-1.5389593,18.497038,854
-1.5380927,18.498053,855
-1.5383734,18.49745,856
-1.5376623,18.498499,857
-1.5377215,18.498,858
-1.537424,18.497938,859
-3.3562174,16.260574,860
-3.3566005,16.260754,861
-3.3556967,16.25868,862
-3.3560705,16.260805,863
-3.356238,16.261152,864
-3.3560493,16.26001,865
-3.3561966,16.261328,866
-3.3559797,16.260689,867
-3.3563368,16.26556,868
-3.3561869,16.26094,869
12.312678,14.574135,870
12.312308,14.574994,871
12.3127775,14.573564,872
12.312267,14.573693,873
12.313151,14.573078,874
12.312592,14.574105,875
12.312567,14.573927,876
12.3114805,14.573853,877
12.312501,14.574016,878
12.31237,14.573818,879
10.882558,0.44004628,880
10.883666,0.439846,881
10.883036,0.43992886,882
10.882965,0.4399753,883
10.882116,0.440374,884
10.883055,0.43918,885
10.881935,0.44077384,886
10.882828,0.4400859,887
10.88309,0.43931913,888
10.882814,0.44002977,889
5.458418,-0.55629164,890
5.4588237,-0.5539642,891
5.4583197,-0.5533643,892
5.46028,-0.5540323,893
5.4593086,-0.55401516,894
5.4599056,-0.55453783,895
5.4590616,-0.5534491,896
5.459041,-0.55355567,897
5.4581504,-0.55374974,898
5.4589744,-0.5485146,899
10.243554,-6.565407,900
10.243789,-6.565325,901
10.244305,-6.564886,902
10.243709,-6.5654984,903
10.24347,-6.565255,904
10.243562,-6.565237,905
10.245664,-6.5659323,906
10.243622,-6.565639,907
10.243327,-6.5652156,908
10.244211,-6.564815,909
0.761053,-2.9319508,910
0.7608849,-2.9316618,911
0.7608969,-2.930564,912
0.75901693,-2.9449012,913
0.761271,-2.9311986,914
0.76093554,-2.9285939,915
0.76114625,-2.9305966,916
0.76099974,-2.9306564,917
0.7611332,-2.9313924,918
0.7611258,-2.9320228,919
7.4172473,15.318791,920
7.419812,15.322026,921
7.4330106,15.333367,922
7.419056,15.320161,923
7.420303,15.321609,924
7.4189506,15.320367,925
7.418838,15.320407,926
7.434359,15.338197,927
7.418889,15.32017,928
7.417748,15.319216,929
-16.146324,2.852015,930
-16.14635,2.8519092,931
-16.146395,2.8519278,932
-16.147316,2.8519857,933
-16.146276,2.851972,934
-16.146246,2.8519828,935
-16.146338,2.8519647,936
-16.14626,2.8519974,937
-16.146235,2.852005,938
-16.146206,2.8520064,939
17.775988,12.143082,940
17.776579,12.143806,941
17.775198,12.141832,942
17.776987,12.15072,943
17.776384,12.144031,944
17.806494,12.172638,945
17.776402,12.143962,946
17.777172,12.144232,947
17.777962,12.14603,948
17.775946,12.143943,949
-2.8702686,-2.8658469,950
-2.8680942,-2.8742406,951
-2.8678973,-2.8749185,952
-2.8670275,-2.873221,953
-2.8690534,-2.873202,954
-2.8684628,-2.873116,955
-2.8713768,-2.871843,956
-2.8688462,-2.8729506,957
-2.8690646,-2.8730934,958
-2.8689384,-2.8736117,959
2.1086063,-7.532684,960
2.106547,-7.533009,961
2.1131532,-7.534107,962
2.1082282,-7.5324097,963
2.1067245,-7.532886,964
2.107304,-7.5328183,965
2.106246,-7.5327873,966
2.130961,-7.5288258,967
2.1078954,-7.532635,968
2.108408,-7.5327644,969
-1.1545286,8.235328,970
-1.1556457,8.238922,971
-1.1561015,8.238885,972
-1.1565734,8.242831,973
-1.1558135,8.238308,974
-1.1561517,8.238715,975
-1.1545589,8.239704,976
-1.1549433,8.239484,977
-1.1555918,8.238596,978
-1.1556082,8.239046,979
15.835352,20.27584,980
15.832514,20.279167,981
15.832578,20.278843,982
15.832435,20.27892,983
15.832521,20.279045,984
15.832494,20.278986,985
15.832606,20.278896,986
15.832561,20.278898,987
15.832324,20.278696,988
15.832563,20.278883,989
-1.6141912,6.3428693,990
-1.6145818,6.342633,991
-1.614976,6.342772,992
-1.614473,6.342736,993
-1.6151762,6.3427806,994
-1.6144112,6.3426623,995
-1.6151625,6.3429794,996
-1.6144683,6.3427644,997
-1.6141521,6.342902,998
-1.6146066,6.3426733,999
-11.352582,2.5539382,1000
-11.352568,2.5542507,1001
-11.352978,2.5542946,1002
-11.352275,2.552878,1003
-11.353154,2.5544257,1004
-11.352429,2.5542805,1005
-11.352711,2.5537806,1006
-11.352676,2.5539386,1007
-11.35268,2.553773,1008
-11.352294,2.553983,1009
10.718233,17.352297,1010
10.703553,17.347832,1011
10.717669,17.350874,1012
10.707152,17.340908,1013
10.722591,17.35421,1014
10.718453,17.353601,1015
10.716577,17.352978,1016
10.717337,17.353128,1017
10.717084,17.352541,1018
10.717099,17.35205,1019
-12.313399,15.712353,1020
-12.313395,15.712482,1021
-12.313419,15.712501,1022
-12.313438,15.712427,1023
-12.313609,15.7125,1024
-12.313452,15.71275,1025
-12.313422,15.712491,1026
-12.313383,15.712472,1027
-12.3133745,15.712402,1028
-12.313437,15.712467,1029
-3.3184323,1.0698893,1030
-3.3197484,1.0683161,1031
-3.3203325,1.0679547,1032
-3.3180642,1.069749,1033
-3.3207872,1.068831,1034
